lat,lon
37.5418003578821,127.07844709999999
37.54176393753492,127.07847389774606
37.54174460869958,127.07847174978924
37.54172666153349,127.07846944277846
37.54170868089186,127.07846711448381
37.54169092891498,127.07846469176265
37.541672888658525,127.07846237432943
37.54165515767692,127.07845975997733
37.541637271476,127.07845728145051
37.541619582775276,127.07845468837967
37.5416015333146,127.07845205516979
37.5415835497711,127.07844928519188
37.54156528687558,127.07844648913877
37.54154782002618,127.07844382934928
37.54153001075065,127.07844121687314
37.541512173457676,127.07843851399338
37.54149413044702,127.07843583988377
37.54147648629069,127.07843323647508
37.54145864899765,127.07843053359531
37.541440774246475,127.07842782791072
37.54142298429078,127.07842501425593
37.54140556483342,127.078422385586
37.541387123450676,127.07841951804808
37.541369466826424,127.07841681294299
37.54135146617806,127.07841400668697
37.54133349833535,127.0784111574049
37.54131557534318,127.07840825846249
37.541297788364126,127.0784054637714
37.5412798189828,127.07840223179755
37.54126151510718,127.07839911407315
37.54124428852842,127.07839646581198
37.54122759414899,127.07839372838058
37.54120908206579,127.07839094783866
37.5411917305562,127.07838870317842
37.54117594811876,127.0783881233955
37.541161130161,127.07838909988385
37.54114550946834,127.0783926338894
37.54113136719655,127.0783984074324
37.541118202718295,127.07840644051727
37.54110609573051,127.07841655079353
37.541096309137764,127.07842837475782
37.541087648347066,127.07844242312129
37.54108027352754,127.07846031634911
37.54107592474378,127.07847595912538
37.54107177392461,127.0784965864344
37.54106826507121,127.07851980831678
37.541066057792364,127.07854064809162
37.54106385566228,127.07856167451966
37.54106174802871,127.07858377809909
37.54105958451499,127.07860720307009
37.541057374721305,127.07863003335602
37.54105525004377,127.07865170459573
37.54105309077112,127.07867456405609
37.541050642088564,127.07869784520021
37.541048519951644,127.07871929317166
37.541046260324435,127.0787421485703
37.54104400678398,127.07876494680305
37.541041855255244,127.07878662792005
37.54103971619812,127.07880905154082
37.54103747739999,127.07883153316993
37.54103510266072,127.07885478828544
37.54103284752871,127.07887690922182
37.54103069344224,127.07889932339526
37.541028528320226,127.07892141520779
37.54102650919552,127.07894393036072
37.54102423855974,127.07896659290186
37.54102249906219,127.07898830819677
37.54102008459038,127.07901273280135
37.54101790735207,127.07903454324114
37.54101535835194,127.0790571617768
37.541012721110825,127.0790796248861
37.54101003132011,127.07910230020637
37.54100782778415,127.07912397369806
37.54100558218801,127.07914622979241
37.54100376768953,127.07916781961652
37.54100238817448,127.07919001769507
37.54100102540662,127.07921268341639
37.541000108522375,127.07923538828715
37.54099905787712,127.07925809195187
37.54099793629263,127.07928007251552
37.540996691082995,127.0793042841266
37.54099557003,127.07932560817932
37.54099423101233,127.07934861686634
37.540993009125316,127.07937033288276
37.54099162155707,127.07939311032246
37.540990037429324,127.07941511596927
37.54098869031637,127.07943828266755
37.54098776768469,127.07945993368502
37.54098627247817,127.07948436882208
37.540985261730356,127.07950619929079
37.5409842233446,127.07952919329036
37.54098289313136,127.07955172595753
37.54098182209553,127.07957423059284
37.54098031160732,127.07959717046164
37.54097887248859,127.0796196978294
37.54097692850479,127.0796429368093
37.54097512077556,127.07966496747761
37.54097289632728,127.07968907777637
37.540970716696634,127.07971064597308
37.54096852291838,127.0797340069588
37.540965366028395,127.07975630759064
37.54096288931074,127.07977826471023
37.540960057435335,127.07980181814045
37.54095731951947,127.07982382036573
37.54095464473609,127.07984632402004
37.540951749917916,127.0798691968946
37.54094855630214,127.07989167204485
37.540945290425455,127.07991407862343
37.54094087929325,127.07993847060253
37.54093575143683,127.0799613875262
37.54092959586658,127.07998370577958
37.540922378011544,127.08000565839986
37.5409132330081,127.08002910388537
37.5409029450276,127.08005075116297
37.540891583335714,127.08007077999379
37.540878532312995,127.08008974074562
37.540863613180484,127.08010787811496
37.54084921934284,127.08012297182762
37.54083468676546,127.08013688554055
37.540819799435866,127.08015030753292
37.54080536371758,127.08016379434982
37.54079184987085,127.08017699665321
37.54078051533456,127.08019078658977
37.54077004452702,127.0802056188204
37.54076222791102,127.08021974367932
37.5407560876487,127.0802357931037
37.54075143309644,127.08025293199495
37.540747828118846,127.08027390797068
37.54074613184621,127.08029495421302
37.540746257882105,127.08031502057295
37.540747275960356,127.08033707796598
37.54074866220939,127.08035733700719
37.540750182064464,127.08037812034408
37.54075226074043,127.08040301283525
37.54075409789977,127.08042554809485
37.540755723725844,127.08044590789805
